6000.000000	8.830642  
5998.000000	8.767700  
5996.000000	8.771133  
5994.000000	8.781051  
5992.000000	8.834457  
5990.000000	8.849334  
5988.000000	8.771133  
5986.000000	8.734130  
5984.000000	8.761596  
5982.000000	8.784103  
5980.000000	8.782958  
5978.000000	8.834457  
5976.000000	8.836364  
5974.000000	8.834075  
5972.000000	8.850097  
5970.000000	8.810806  
5968.000000	8.826065  
5966.000000	8.893203  
5964.000000	8.845901  
5962.000000	8.772277  
5960.000000	8.747863  
5958.000000	8.757400  
5956.000000	8.773803  
5954.000000	8.817672  
5952.000000	8.844757  
5950.000000	8.790206  
5948.000000	8.730316  
5946.000000	8.763122  
5944.000000	8.869934  
5942.000000	8.921813  
5940.000000	8.877563  
5938.000000	8.810043  
5936.000000	8.735656  
5934.000000	8.810424  
5932.000000	8.877944  
5930.000000	8.826065  
5928.000000	8.818054  
5926.000000	8.794021  
5924.000000	8.707427  
5922.000000	8.674240  
5920.000000	8.750152  
5918.000000	8.859252  
5916.000000	8.894348  
5914.000000	8.847427  
5912.000000	8.756256  
5910.000000	8.741378  
5908.000000	8.832931  
5906.000000	8.832931  
5904.000000	8.803176  
5902.000000	8.782196  
5900.000000	8.773803  
5898.000000	8.796310  
5896.000000	8.796310  
5894.000000	8.824539  
5892.000000	8.863067  
5890.000000	8.872604  
5888.000000	8.783340  
5886.000000	8.724594  
5884.000000	8.789825  
5882.000000	8.842086  
5880.000000	8.784866  
5878.000000	8.726882  
5876.000000	8.771514  
5874.000000	8.802795  
5872.000000	8.840560  
5870.000000	8.884811  
5868.000000	8.830261  
5866.000000	8.791732  
5864.000000	8.821105  
5862.000000	8.836364  
5860.000000	8.835220  
5858.000000	8.797836  
5856.000000	8.698654  
5854.000000	8.701705  
5852.000000	8.763885  
5850.000000	8.790588  
5848.000000	8.802032  
5846.000000	8.833694  
5844.000000	8.833312  
5842.000000	8.783340  
5840.000000	8.782577  
5838.000000	8.889007  
5836.000000	8.905410  
5834.000000	8.861923  
5832.000000	8.847427  
5830.000000	8.805084  
5828.000000	8.757781  
5826.000000	8.754730  
5824.000000	8.764266  
5822.000000	8.815002  
5820.000000	8.892822  
5818.000000	8.919525  
5816.000000	8.903503  
5814.000000	8.843994  
5812.000000	8.772659  
5810.000000	8.781433  
5808.000000	8.874130  
5806.000000	8.927154  
5804.000000	8.887100  
5802.000000	8.798599  
5800.000000	8.740997  
5798.000000	8.729934  
5796.000000	8.785247  
5794.000000	8.818817  
5792.000000	8.834075  
5790.000000	8.869171  
5788.000000	8.819580  
5786.000000	8.753585  
5784.000000	8.751296  
5782.000000	8.841323  
5780.000000	8.855819  
5778.000000	8.810424  
5776.000000	8.845520  
5774.000000	8.829116  
5772.000000	8.826446  
5770.000000	8.883285  
5768.000000	8.870697  
5766.000000	8.806228  
5764.000000	8.831405  
5762.000000	8.858108  
5760.000000	8.847808  
5758.000000	8.831787  
5756.000000	8.815383  
5754.000000	8.857727  
5752.000000	8.859252  
5750.000000	8.785629  
5748.000000	8.800888  
5746.000000	8.885574  
5744.000000	8.898544  
5742.000000	8.810806  
5740.000000	8.801269  
5738.000000	8.865356  
5736.000000	8.861923  
5734.000000	8.824157  
5732.000000	8.824920  
5730.000000	8.831787  
5728.000000	8.801269  
5726.000000	8.777999  
5724.000000	8.800125  
5722.000000	8.813476  
5720.000000	8.848190  
5718.000000	8.892440  
5716.000000	8.876419  
5714.000000	8.872985  
5712.000000	8.894729  
5710.000000	8.897018  
5708.000000	8.874893  
5706.000000	8.848190  
5704.000000	8.837509  
5702.000000	8.827972  
5700.000000	8.860015  
5698.000000	8.864593  
5696.000000	8.833312  
5694.000000	8.812332  
5692.000000	8.860397  
5690.000000	8.877182  
5688.000000	8.827590  
5686.000000	8.818435  
5684.000000	8.874893  
5682.000000	8.866882  
5680.000000	8.824920  
5678.000000	8.825302  
5676.000000	8.889770  
5674.000000	8.951568  
5672.000000	8.907318  
5670.000000	8.865737  
5668.000000	8.903503  
5666.000000	8.879470  
5664.000000	8.853530  
5662.000000	8.872604  
5660.000000	8.856201  
5658.000000	8.814620  
5656.000000	8.816146  
5654.000000	8.873367  
5652.000000	8.878326  
5650.000000	8.874893  
5648.000000	8.946228  
5646.000000	8.950424  
5644.000000	8.876419  
5642.000000	8.846282  
5640.000000	8.910369  
5638.000000	8.935165  
5636.000000	8.876037  
5634.000000	8.876419  
5632.000000	8.907318  
5630.000000	8.936309  
5628.000000	8.925247  
5626.000000	8.884048  
5624.000000	8.872222  
5622.000000	8.853149  
5620.000000	8.870315  
5618.000000	8.929443  
5616.000000	8.950042  
5614.000000	8.927154  
5612.000000	8.911895  
5610.000000	8.893585  
5608.000000	8.850860  
5606.000000	8.838272  
5604.000000	8.819580  
5602.000000	8.835601  
5600.000000	8.873748  
5598.000000	8.859252  
5596.000000	8.846664  
5594.000000	8.843231  
5592.000000	8.861541  
5590.000000	8.910369  
5588.000000	8.913040  
5586.000000	8.883666  
5584.000000	8.833312  
5582.000000	8.824539  
5580.000000	8.860397  
5578.000000	8.844757  
5576.000000	8.833312  
5574.000000	8.805847  
5572.000000	8.777618  
5570.000000	8.856582  
5568.000000	8.890151  
5566.000000	8.863449  
5564.000000	8.880996  
5562.000000	8.897781  
5560.000000	8.916473  
5558.000000	8.887481  
5556.000000	8.873748  
5554.000000	8.892059  
5552.000000	8.928298  
5550.000000	8.895492  
5548.000000	8.855056  
5546.000000	8.865356  
5544.000000	8.935165  
5542.000000	8.978271  
5540.000000	8.878326  
5538.000000	8.800125  
5536.000000	8.866882  
5534.000000	8.940887  
5532.000000	8.942413  
5530.000000	8.913040  
5528.000000	8.918380  
5526.000000	8.908081  
5524.000000	8.818817  
5522.000000	8.800125  
5520.000000	8.841705  
5518.000000	8.800888  
5516.000000	8.947753  
5514.000000	9.100723  
5512.000000	8.996963  
5510.000000	8.736038  
5508.000000	8.814620  
5506.000000	9.010696  
5504.000000	9.036254  
5502.000000	9.015274  
5500.000000	8.953094  
5498.000000	8.900451  
5496.000000	8.602905  
5494.000000	8.536148  
5492.000000	8.915328  
5490.000000	9.001922  
