6000.000000	100.725555 
5998.000000	100.796127 
5996.000000	100.801849 
5994.000000	100.759124 
5992.000000	100.761795 
5990.000000	100.682449 
5988.000000	100.643920 
5986.000000	100.725173 
5984.000000	100.682067 
5982.000000	100.708389 
5980.000000	100.756072 
5978.000000	100.614929 
5976.000000	100.607299 
5974.000000	100.711441 
5972.000000	100.628280 
5970.000000	100.588226 
5968.000000	100.671768 
5966.000000	100.675201 
5964.000000	100.573730 
5962.000000	100.416183 
5960.000000	100.566482 
5958.000000	100.689315 
5956.000000	100.650787 
5954.000000	100.753402 
5952.000000	100.835800 
5950.000000	100.751876 
5948.000000	100.724411 
5946.000000	100.778579 
5944.000000	100.754928 
5942.000000	100.710678 
5940.000000	100.710678 
5938.000000	100.685119 
5936.000000	100.576782 
5934.000000	100.519943 
5932.000000	100.593566 
5930.000000	100.642395 
5928.000000	100.644683 
5926.000000	100.669479 
5924.000000	100.766372 
5922.000000	100.800704 
5920.000000	100.762939 
5918.000000	100.730133 
5916.000000	100.690460 
5914.000000	100.675582 
5912.000000	100.613021 
5910.000000	100.627517 
5908.000000	100.731277 
5906.000000	100.677871 
5904.000000	100.598144 
5902.000000	100.545501 
5900.000000	100.536346 
5898.000000	100.523757 
5896.000000	100.476455 
5894.000000	100.489807 
5892.000000	100.551223 
5890.000000	100.575637 
5888.000000	100.593185 
5886.000000	100.596237 
5884.000000	100.562667 
5882.000000	100.575637 
5880.000000	100.631713 
5878.000000	100.704574 
5876.000000	100.731658 
5874.000000	100.717163 
5872.000000	100.730514 
5870.000000	100.762939 
5868.000000	100.702285 
5866.000000	100.619506 
5864.000000	100.643157 
5862.000000	100.601196 
5860.000000	100.609588 
5858.000000	100.725555 
5856.000000	100.716400 
5854.000000	100.696182 
5852.000000	100.731277 
5850.000000	100.708770 
5848.000000	100.664520 
5846.000000	100.551605 
5844.000000	100.550842 
5842.000000	100.720977 
5840.000000	100.749588 
5838.000000	100.689697 
5836.000000	100.791168 
5834.000000	100.782012 
5832.000000	100.658035 
5830.000000	100.531387 
5828.000000	100.474548 
5826.000000	100.489425 
5824.000000	100.526046 
5822.000000	100.599288 
5820.000000	100.637817 
5818.000000	100.667190 
5816.000000	100.630187 
5814.000000	100.574493 
5812.000000	100.630950 
5810.000000	100.691223 
5808.000000	100.622940 
5806.000000	100.525283 
5804.000000	100.545120 
5802.000000	100.660324 
5800.000000	100.751876 
5798.000000	100.772476 
5796.000000	100.686264 
5794.000000	100.534439 
5792.000000	100.485610 
5790.000000	100.509262 
5788.000000	100.548553 
5786.000000	100.587844 
5784.000000	100.687026 
5782.000000	100.774002 
5780.000000	100.822830 
5778.000000	100.745773 
5776.000000	100.644302 
5774.000000	100.585556 
5772.000000	100.614547 
5770.000000	100.709152 
5768.000000	100.691604 
5766.000000	100.662231 
5764.000000	100.682830 
5762.000000	100.653076 
5760.000000	100.643920 
5758.000000	100.651931 
5756.000000	100.595092 
5754.000000	100.531387 
5752.000000	100.515747 
5750.000000	100.540924 
5748.000000	100.577163 
5746.000000	100.607299 
5744.000000	100.621032 
5742.000000	100.606536 
5740.000000	100.584411 
5738.000000	100.578689 
5736.000000	100.624465 
5734.000000	100.547409 
5732.000000	100.549697 
5730.000000	100.656127 
5728.000000	100.605392 
5726.000000	100.584030 
5724.000000	100.679779 
5722.000000	100.759506 
5720.000000	100.669479 
5718.000000	100.539398 
5716.000000	100.588989 
5714.000000	100.681686 
5712.000000	100.657272 
5710.000000	100.630950 
5708.000000	100.693130 
5706.000000	100.706863 
5704.000000	100.656127 
5702.000000	100.623703 
5700.000000	100.592803 
5698.000000	100.634002 
